#tail	head	edge_flux
YIL035C	YML074C	1.66683e-06
YIL035C	YKL093W	1.66683e-06
YIL035C	YPR143W	1.66683e-06
YIL035C	YDR135C	1.66683e-06
YIL035C	YDR496C	1.66683e-06
YIL035C	YKL112W	1.66683e-06
YIL035C	YOR039W	1.66683e-06
YIL035C	YLR196W	1.66683e-06
YIL035C	YPL042C	1.66683e-06
YIL035C	YGL148W	1.66683e-06
YIL035C	YGR270W	1.66683e-06
YIL035C	YOR361C	1.66683e-06
YIL035C	YER164W	1.66683e-06
YIL035C	YLR113W	1.66683e-06
YIL035C	YLR399C	1.66683e-06
YIL035C	YFR034C	1.66683e-06
YDR466W	YMR049C	1.66676e-06
YDR466W	YML062C	1.66676e-06
YDR466W	YDR299W	1.66676e-06
YDR466W	YGR078C	1.66676e-06
YDR466W	YHL024W	1.66676e-06
YDR466W	YER160C	1.66676e-06
YDR466W	YGR021W	1.66676e-06
YDR466W	YJR097W	1.66676e-06
YDR466W	YOL041C	1.66676e-06
YDR466W	YDR161W	1.66676e-06
YDR466W	YJL089W	1.66676e-06
YDR466W	YFL023W	1.66676e-06
YDR466W	YJL095W	1.66676e-06
YDR466W	YDR251W	1.66676e-06
YDR466W	YLR228C	1.66676e-06
YDR466W	YOR201C	1.66676e-06
YDR466W	YPL093W	1.66676e-06
YDR466W	YLR060W	1.66676e-06
YDR466W	YHR052W	1.66676e-06
YDR466W	YER139C	1.66676e-06
YDR466W	YOL139C	1.66676e-06
YDR466W	YGR017W	1.66676e-06
YDR466W	YML037C	1.66676e-06
YDR466W	YDR188W	1.66676e-06
YDR466W	YPL246C	1.66676e-06
YDR466W	YOR141C	1.66676e-06
YDR466W	YHR088W	1.66676e-06
YDR466W	YKL181W	1.66676e-06
YDR466W	YBL058W	1.66676e-06
YDR466W	YLL008W	1.66676e-06
YDR466W	YBR084W	1.66676e-06
YDR466W	YOL082W	1.66676e-06
YDR466W	YLR196W	1.66676e-06
YDR466W	YJR154W	1.66676e-06
YDR466W	YGR180C	1.66676e-06
YDR466W	YNL232W	1.66676e-06
YDR466W	YNL099C	1.66676e-06
YDR466W	YBR142W	1.66676e-06
YDR466W	YMR048W	1.66676e-06
YFL034CA	YHR200W	1.66656e-06
YFL034CA	YKL009W	1.66656e-06
YER099C	YHR030C	1.66613e-06
YER099C	YKL181W	1.66613e-06
YER099C	YFR004W	1.66613e-06
YER099C	YER012W	1.66613e-06
YER099C	YMR139W	1.66613e-06
YER099C	YOL061W	1.66613e-06
YOR034C	YOR357C	1.66509e-06
YOR034C	YGL212W	1.66509e-06
YOR034C	YOR132W	1.66509e-06
YOR034C	YOR171C	1.66509e-06
YOR034C	YHR105W	1.66509e-06
TIUAUL	YML073C	1.66466e-06
TIUAUL	YLR448W	1.66466e-06
YDR469W	YAR003W	1.66386e-06
YDR469W	YNL031C	1.66386e-06
YDR469W	YBR175W	1.66386e-06
YDR469W	YPL138C	1.66386e-06
YDR469W	YBR258C	1.66386e-06
YDR469W	YHR119W	1.66386e-06
YDR469W	YLR015W	1.66386e-06
YDR469W	YBR010W	1.66386e-06
YHR184W	YDL239C	1.66328e-06
YHR184W	YMR001C	1.66328e-06
YLL009C	YLL013C	1.66088e-06
YLL009C	YKL195W	1.66088e-06
YCR031C	YDL166C	1.66015e-06
YCR031C	YDR381W	1.66015e-06
YCR031C	YJR002W	1.66015e-06
YCR031C	YHR013C	1.66015e-06
YCR031C	YNL207W	1.66015e-06
YCR031C	YKL143W	1.66015e-06
YCR031C	YLL036C	1.66015e-06
YCR031C	YNL124W	1.66015e-06
YDR252W	YGR134W	1.65991e-06
YDR252W	YOR063W	1.65991e-06
YDR252W	YCR093W	1.65991e-06
YDR252W	YPR072W	1.65991e-06
YDR252W	YAL021C	1.65991e-06
YDR252W	YNR052C	1.65991e-06
YDR252W	YPL037C	1.65991e-06
YDR252W	YNL288W	1.65991e-06
YBR288C	YLR093C	1.65954e-06
YBR288C	YGR261C	1.65954e-06
YMR183C	YPL232W	1.65912e-06
YMR183C	YDR164C	1.65912e-06
YMR183C	YNR049C	1.65912e-06
YMR183C	YLR268W	1.65912e-06
YMR183C	YGR009C	1.65912e-06
YMR183C	YDL192W	1.65912e-06
YMR183C	YMR017W	1.65912e-06
YMR183C	YOR327C	1.65912e-06
YMR183C	YBR200W	1.65912e-06
YMR183C	YER110C	1.65912e-06
YMR183C	YOR106W	1.65912e-06
YMR183C	YAL030W	1.65912e-06
YMR276W	YHR030C	1.65846e-06
YMR276W	YLL039C	1.65846e-06
YMR276W	YDL159W	1.65846e-06
YMR276W	YFR052W	1.65846e-06
YMR276W	YIL148W	1.65846e-06
YMR276W	YOR117W	1.65846e-06
YMR276W	YIL106W	1.65846e-06
YMR276W	YLR167W	1.65846e-06
YMR276W	YDL190C	1.65846e-06
YMR276W	YJL057C	1.65846e-06
YMR276W	YKL145W	1.65846e-06
YMR276W	YEL037C	1.65846e-06
YMR276W	YKR094C	1.65846e-06
YMR276W	YHR027C	1.65846e-06
YMR276W	YER012W	1.65846e-06
YMR276W	YDR427W	1.65846e-06
YMR276W	YBL057C	1.65846e-06
YMR276W	YLR421C	1.65846e-06
YMR276W	YDR394W	1.65846e-06
YMR276W	YFR004W	1.65846e-06
YMR276W	YHR200W	1.65846e-06
YMR276W	YLR113W	1.65846e-06
YMR276W	YDL140C	1.65846e-06
YJR033C	YBR127C	1.65699e-06
YJR033C	YHR039CA	1.65699e-06
YJR033C	YDR328C	1.65699e-06
YJR033C	YKL080W	1.65699e-06
YJR033C	YDL185W	1.65699e-06
YJR033C	YDR202C	1.65699e-06
YJR033C	YEL051W	1.65699e-06
YJR033C	YOR332W	1.65699e-06
YLR313C	YLR362W	1.65699e-06
YLR313C	YLR319C	1.65699e-06
YLR313C	YNR032CA	1.65699e-06
YLR313C	YDL159W	1.65699e-06
YLR313C	YPL140C	1.65699e-06
YLR313C	YOR231W	1.65699e-06
YJL074C	YMR076C	1.65569e-06
YJL074C	YMR001C	1.65569e-06
YJL074C	YGL156W	1.65569e-06
YJL074C	YGR218W	1.65569e-06
YJL074C	YPR007C	1.65569e-06
YJL074C	YIL126W	1.65569e-06
YJL074C	YIL026C	1.65569e-06
YJL074C	YPL204W	1.65569e-06
YJL074C	YFR031C	1.65569e-06
YJL074C	YDR174W	1.65569e-06
YJL074C	YDL003W	1.65569e-06
YJL074C	YDR510W	1.65569e-06
YJL074C	YDR180W	1.65569e-06
YJL074C	YFL008W	1.65569e-06
YJL074C	YKR009C	1.65569e-06
YJL074C	YIL073C	1.65569e-06
YJL074C	YGR140W	1.65569e-06
YJL074C	YKL049C	1.65569e-06
YJL074C	YLR086W	1.65569e-06
YAR033W	YGL051W	1.65249e-06
YAR033W	YIL109C	1.65249e-06
YIL144W	YIR010W	1.65079e-06
YIL144W	YGL201C	1.65079e-06
YIL144W	YDR356W	1.65079e-06
YIL144W	YER179W	1.65079e-06
YIL144W	YLR315W	1.65079e-06
YIL144W	YBR155W	1.65079e-06
YIL144W	YGL060W	1.65079e-06
YIL144W	YNR035C	1.65079e-06
YIL144W	YAR018C	1.65079e-06
YIL144W	YDL185W	1.65079e-06
YIL144W	YFR031C	1.65079e-06
YIL144W	YBL034C	1.65079e-06
YIL144W	YPL018W	1.65079e-06
YIL144W	YAL034WA	1.65079e-06
YIL144W	YGR113W	1.65079e-06
YIL144W	YMR001C	1.65079e-06
YIL144W	YOL069W	1.65079e-06
YIL144W	YDR318W	1.65079e-06
YIL144W	YDR016C	1.65079e-06
YIL144W	YKL049C	1.65079e-06
YIL144W	YMR117C	1.65079e-06
YIL144W	YER133W	1.65079e-06
YIL144W	YGR229C	1.65079e-06
YIL144W	YPR163C	1.65079e-06
YIL144W	YFR046C	1.65079e-06
YIL144W	YER018C	1.65079e-06
YIL144W	YDR130C	1.65079e-06
YIL144W	YBR130C	1.65079e-06
CX21	CYC1	1.65060e-06
CX21	YMR207C	1.65060e-06
YMR220W	YNR043W	1.65060e-06
YMR220W	YMR208W	1.65060e-06
YOR185C	YLR131C	1.64702e-06
YOR185C	YMR308C	1.64702e-06
YOR185C	YOR250C	1.64702e-06
YOR185C	YGL016W	1.64702e-06
YOR185C	YGL120C	1.64702e-06
YOR185C	YKL205W	1.64702e-06
YOR185C	YER110C	1.64702e-06
YOR185C	YAL005C	1.64702e-06
YOR185C	YGL097W	1.64702e-06
YOR185C	YJR074W	1.64702e-06
YDR063W	YFL039C	1.64666e-06
YDR063W	YJR065C	1.64666e-06
YDR063W	YNR035C	1.64666e-06
YCL043C	YHR204W	1.64606e-06
YCL043C	YGL190C	1.64606e-06
YCL043C	YDL095W	1.64606e-06
YCL043C	YMR291W	1.64606e-06
YCL043C	YMR297W	1.64606e-06
YCL043C	YBR093C	1.64606e-06
YCL043C	YIR037W	1.64606e-06
YCL043C	YAL023C	1.64606e-06
YCL043C	YML130C	1.64606e-06
YKL009W	YMR290C	1.64586e-06
YKL009W	YPL093W	1.64586e-06
YKL009W	YDR101C	1.64586e-06
YKL009W	YHR052W	1.64586e-06
YKL009W	YJR014W	1.64586e-06
YKL009W	YHR197W	1.64586e-06
YKL009W	YGL123W	1.64586e-06
YKL009W	YGL111W	1.64586e-06
YKL009W	YOR310C	1.64586e-06
YKL009W	YIL018W	1.64586e-06
YKL009W	YFL034CA	1.64586e-06
YKL009W	YMR242C	1.64586e-06
YKL009W	YGL031C	1.64586e-06
YKL009W	YNL301C	1.64586e-06
YKL009W	YLR002C	1.64586e-06
YKL009W	YNL175C	1.64586e-06
YKL009W	YML073C	1.64586e-06
YKL009W	YFR031CA	1.64586e-06
YKL009W	YHR066W	1.64586e-06
YKL009W	YOR063W	1.64586e-06
YKL009W	YDR091C	1.64586e-06
YKL009W	YKL180W	1.64586e-06
YKL009W	YPL220W	1.64586e-06
YKL009W	YNL002C	1.64586e-06
YKL009W	YKL014C	1.64586e-06
YKL009W	YNL182C	1.64586e-06
YKL009W	YLR061W	1.64586e-06
YKL009W	YLR074C	1.64586e-06
YKL009W	YCR072C	1.64586e-06
YKL009W	YLR029C	1.64586e-06
YKL009W	YKL006W	1.64586e-06
YKL009W	YOR267C	1.64586e-06
YKL009W	YPL131W	1.64586e-06
YKL009W	YKR081C	1.64586e-06
YKL009W	YGL099W	1.64586e-06
YKL009W	YEL054C	1.64586e-06
YKL009W	YHR170W	1.64586e-06
YKL009W	YMR049C	1.64586e-06
YKL009W	YGL103W	1.64586e-06
YKL009W	YHL033C	1.64586e-06
YKL009W	YNR053C	1.64586e-06
YKL009W	YOR293W	1.64586e-06
YKL009W	YGL120C	1.64586e-06
YKL009W	YLR075W	1.64586e-06
YKL009W	YKL021C	1.64586e-06
YKL009W	YLL045C	1.64586e-06
YKL009W	YDR432W	1.64586e-06
YKL009W	YCL031C	1.64586e-06
YKL009W	YGR148C	1.64586e-06
YKL009W	YDR418W	1.64586e-06
YKL009W	YMR121C	1.64586e-06
YKL009W	YHL001W	1.64586e-06
YKL009W	YLR448W	1.64586e-06
YKL009W	YOR312C	1.64586e-06
YKL009W	YIL133C	1.64586e-06
YKL009W	YPR016C	1.64586e-06
YKL009W	YDR064W	1.64586e-06
YKL009W	YDR012W	1.64586e-06
YKL009W	YAL059W	1.64586e-06
YKL009W	YJL122W	1.64586e-06
YKL009W	YGR245C	1.64586e-06
YKL009W	YER006W	1.64586e-06
YKL009W	YOL120C	1.64586e-06
YKL009W	YHR010W	1.64586e-06
YKL009W	YNL061W	1.64586e-06
YKL009W	YNL110C	1.64586e-06
YKL009W	YBR031W	1.64586e-06
YKL009W	YGR103W	1.64586e-06
YKL009W	YNL069C	1.64586e-06
YKL009W	YPL169C	1.64586e-06
YKL009W	YLR106C	1.64586e-06
YKL009W	YER126C	1.64586e-06
YKL009W	YMR230W	1.64586e-06
YKL009W	YLR009W	1.64586e-06
YKL009W	YDL031W	1.64586e-06
YPR017C	YFL005W	1.64582e-06
YPR017C	YFL038C	1.64582e-06
YML121W	YMR246W	1.64574e-06
YML121W	YIL063C	1.64574e-06
YML121W	YNR016C	1.64574e-06
YML121W	YMR205C	1.64574e-06
YML121W	YKR007W	1.64574e-06
YML121W	YOR204W	1.64574e-06
YML121W	YBR077C	1.64574e-06
YML121W	YDR353W	1.64574e-06
YML121W	YHR183W	1.64574e-06
YML121W	YOR261C	1.64574e-06
YML121W	YGL097W	1.64574e-06
YML121W	YGR163W	1.64574e-06
YML121W	YPL160W	1.64574e-06
YML121W	YFL041W	1.64574e-06
YML121W	YOL144W	1.64574e-06
YML121W	YKL182W	1.64574e-06
YML121W	YKL143W	1.64574e-06
YML121W	Induced_.....sP....._hog1_Induced_Defective	1.64574e-06
YML121W	YNL113W	1.64574e-06
YML121W	YBR031W	1.64574e-06
YML121W	YPL180W	1.64574e-06
YML121W	YDL077C	1.64574e-06
YML121W	YHR186C	1.64574e-06
YML121W	Induced_..R..s......_hog1_Induced_Defective	1.64574e-06
YML121W	YGR094W	1.64574e-06
YML121W	YDL140C	1.64574e-06
YJL168C	YIL021W	1.64496e-06
YJL168C	YNL031C	1.64496e-06
YJL168C	YBR009C	1.64496e-06
YJL168C	YNL030W	1.64496e-06
YJL168C	YKL074C	1.64496e-06
YJL168C	YOR151C	1.64496e-06
YJL168C	YBR010W	1.64496e-06
YJL168C	YBR112C	1.64496e-06
YJL168C	YDR123C	1.64496e-06
YJL168C	YHR152W	1.64496e-06
YJL168C	YLR116W	1.64496e-06
YJL168C	YDL140C	1.64496e-06
YJL168C	YJL115W	1.64496e-06
YOR326W	YLR429W	1.64473e-06
YOR326W	YFL039C	1.64473e-06
YOR326W	YJR134C	1.64473e-06
YOR326W	YNL076W	1.64473e-06
YOR326W	YDR166C	1.64473e-06
YOR326W	YDR103W	1.64473e-06
YOR326W	YDL160C	1.64473e-06
YOR326W	YLR166C	1.64473e-06
YOR326W	YJL124C	1.64473e-06
YOR326W	YDL065C	1.64473e-06
YOR326W	YMR163C	1.64473e-06
YOR326W	YBR109C	1.64473e-06
YOR326W	Repressed_..RR.s......_No_Phenotype_Exists	1.64473e-06
YOR326W	YCL063W	1.64473e-06
YOR326W	YGR218W	1.64473e-06
YOR326W	YFL005W	1.64473e-06
YOR326W	YPR055W	1.64473e-06
YOR326W	YIL118W	1.64473e-06
YOR326W	Repressed_.....sP....._No_Phenotype_Exists	1.64473e-06
YOR326W	YER031C	1.64473e-06
YOR326W	YNL304W	1.64473e-06
YOR326W	YJL187C	1.64473e-06
YOR326W	YBR102C	1.64473e-06
YOR326W	YGL210W	1.64473e-06
YOR326W	YOR035C	1.64473e-06
YOR326W	YPR032W	1.64473e-06
YOR326W	YER008C	1.64473e-06
YOR326W	YNL020C	1.64473e-06
YOR326W	YLL021W	1.64473e-06
YOR326W	YPL269W	1.64473e-06
YOR326W	YGL106W	1.64473e-06
YOR326W	YKL079W	1.64473e-06
YOR326W	YLR190W	1.64473e-06
YOR326W	YDR329C	1.64473e-06
YOR326W	YIL068C	1.64473e-06
YOR326W	YGL233W	1.64473e-06
YOR326W	YJL085W	1.64473e-06
YLR020C	YIL013C	1.64422e-06
YLR020C	YOR011W	1.64422e-06
CX66	YIL013C	1.64422e-06
CX66	YOR011W	1.64422e-06
YNL021W	YDR510W	1.64319e-06
YNL021W	YPR179C	1.64319e-06
YNL021W	YOL012C	1.64319e-06
YNL021W	YOL004W	1.64319e-06
YNL021W	YCR084C	1.64319e-06
YNL021W	YDR295C	1.64319e-06
YDL212W	YPR181C	1.64129e-06
YDL212W	YKR039W	1.64129e-06
YDL212W	YDL195W	1.64129e-06
YDL212W	YLR208W	1.64129e-06
YDL212W	YDR508C	1.64129e-06
YDL212W	YIL109C	1.64129e-06
YHR033W	YDL155W	1.64077e-06
YHR033W	YOR351C	1.64077e-06
YHR033W	YFR014C	1.64077e-06
YHR033W	YHR082C	1.64077e-06
YDR408C	YGL234W	1.63851e-06
YDR408C	YGR061C	1.63851e-06
YAL026C	YCR094W	1.63744e-06
YAL026C	YDR497C	1.63744e-06
YAL026C	YMR001C	1.63744e-06
YAL026C	YJL204C	1.63744e-06
YAL026C	YJL034W	1.63744e-06
YAL026C	YKL212W	1.63744e-06
YAL026C	YNL321W	1.63744e-06
YAL026C	YPR029C	1.63744e-06
YAL026C	Repressed_R.....s......_No_Phenotype_Exists	1.63744e-06
YAL026C	YGL008C	1.63744e-06
YAL026C	YNL323W	1.63744e-06
YAL026C	YJL042W	1.63744e-06
YAL026C	YML072C	1.63744e-06
YAL026C	YDR293C	1.63744e-06
YAL026C	YJL153C	1.63744e-06
YAL026C	YKL135C	1.63744e-06
YAL026C	YEL022W	1.63744e-06
YAL026C	YDR238C	1.63744e-06
YOR099W	YOL018C	1.63737e-06
YOR099W	YNL217W	1.63737e-06
YOR099W	YLR026C	1.63737e-06
YMR032W	YCR002C	1.63697e-06
YMR032W	YIL159W	1.63697e-06
YMR032W	YNL271C	1.63697e-06
YMR032W	Induced_..K..s......_hog1_Induced_Defective	1.63697e-06
YMR032W	YLR314C	1.63697e-06
YMR032W	YLR337C	1.63697e-06
YMR032W	YJR090C	1.63697e-06
YMR032W	YNL152W	1.63697e-06
YMR032W	YDL117W	1.63697e-06
YMR032W	Repressed_..RS.s......_No_Phenotype_Exists	1.63697e-06
YMR032W	YKL129C	1.63697e-06
YMR032W	YER118C	1.63697e-06
YMR032W	YOR181W	1.63697e-06
YMR032W	YOL070C	1.63697e-06
YGR081C	YNL255C	1.63634e-06
YGR081C	YBR247C	1.63634e-06
YLR071C	YPR187W	1.63616e-06
YLR071C	YHR041C	1.63616e-06
YLR071C	YBL093C	1.63616e-06
YLR071C	YJL140W	1.63616e-06
YLR071C	YNL030W	1.63616e-06
YLR071C	YIL021W	1.63616e-06
YLR071C	YPR168W	1.63616e-06
YLR071C	YDR404C	1.63616e-06
YLR071C	YOR174W	1.63616e-06
YLR071C	YMR112C	1.63616e-06
YLR071C	YER022W	1.63616e-06
YLR071C	YBR154C	1.63616e-06
YLR071C	YGL158W	1.63616e-06
YLR071C	YBR253W	1.63616e-06
YLR071C	YNR010W	1.63616e-06
YLR071C	YPR070W	1.63616e-06
YLR071C	YNL236W	1.63616e-06
YLR071C	YHR058C	1.63616e-06
YLR071C	YGL151W	1.63616e-06
YLR071C	YNL031C	1.63616e-06
YLR071C	YBR193C	1.63616e-06
YLR071C	YGR104C	1.63616e-06
YLR071C	YCR084C	1.63616e-06
YLR071C	YCL028W	1.63616e-06
YLR071C	YDR308C	1.63616e-06
YLR071C	YPR086W	1.63616e-06
YLR071C	YOL051W	1.63616e-06
YLR071C	YDL140C	1.63616e-06
YLR071C	YOL135C	1.63616e-06
YLR071C	YPL129W	1.63616e-06
YLR071C	YBR009C	1.63616e-06
YLR071C	YOR151C	1.63616e-06
YLR071C	YDL005C	1.63616e-06
YLR071C	YBR010W	1.63616e-06
YLR071C	YGL025C	1.63616e-06
YMR058W	YER145C	1.63605e-06
YMR058W	YCL001W	1.63605e-06
YJL029C	YDR468C	1.63510e-06
YJL029C	YOL018C	1.63510e-06
YJL029C	YDR484W	1.63510e-06
YJL029C	YLR262C	1.63510e-06
YJL029C	YBR164C	1.63510e-06
YJL029C	YDR027C	1.63510e-06
YJL029C	YJL034W	1.63510e-06
YJL029C	YBL017C	1.63510e-06
YJL029C	YKR020W	1.63510e-06
YBR239C	YDR388W	1.63455e-06
YBR239C	YFR024CA	1.63455e-06
YBR239C	YHR016C	1.63455e-06
YNL088W	YCR077C	1.63449e-06
YNL088W	YGL017W	1.63449e-06
YNL088W	YJL092W	1.63449e-06
YNL088W	YBL105C	1.63449e-06
YNL088W	YBL097W	1.63449e-06
YNL088W	YGR270W	1.63449e-06
YBR188C	YGR129W	1.63410e-06
YBR188C	YPR101W	1.63410e-06
YBR188C	YKL095W	1.63410e-06
YBR188C	YLR117C	1.63410e-06
YBR188C	YJR050W	1.63410e-06
YBR188C	YDR416W	1.63410e-06
YBR188C	YLR424W	1.63410e-06
YBR188C	YGL120C	1.63410e-06
YBR188C	YKR086W	1.63410e-06
YBR188C	YLL036C	1.63410e-06
YBR188C	YKR022C	1.63410e-06
YFL031W	YGR252W	1.63404e-06
YFL031W	YFL009W	1.63404e-06
YFL031W	YHR079C	1.63404e-06
YFL031W	YNL330C	1.63404e-06
YFL031W	YOL004W	1.63404e-06
YFL031W	YFL038C	1.63404e-06
YDR420W	YOR153W	1.63296e-06
YDR420W	YHR154W	1.63296e-06
YDR420W	YER118C	1.63296e-06
YKL053CA	YDR185C	1.63139e-06
YKL053CA	YLR168C	1.63139e-06
YKL053CA	YLR193C	1.63139e-06
YKL020C	YBR170C	1.62999e-06
YKL020C	YKL213C	1.62999e-06
YKL020C	YFL044C	1.62999e-06
YKL020C	YGR048W	1.62999e-06
YKL020C	YDL126C	1.62999e-06
YDR411C	YDL126C	1.62908e-06
YDR411C	YBR273C	1.62908e-06
YDR411C	YDR057W	1.62908e-06
YDR411C	YML029W	1.62908e-06
YDR411C	YLR207W	1.62908e-06
YDR411C	YOL013C	1.62908e-06
YDR411C	YBL058W	1.62908e-06
YDR411C	YBR170C	1.62908e-06
YDR411C	YAL023C	1.62908e-06
YDR411C	YGR048W	1.62908e-06
YDR411C	YBR201W	1.62908e-06
YDR411C	YML013W	1.62908e-06
YDR411C	YIL030C	1.62908e-06
YOL066C	YDR477W	1.62867e-06
YOL066C	YBR059C	1.62867e-06
YOL066C	YBR153W	1.62867e-06
YOL066C	Induced_.....sP....._No_Phenotype_Exists	1.62867e-06
YOL066C	YNL183C	1.62867e-06
YOL066C	YKL117W	1.62867e-06
YOL066C	YPL150W	1.62867e-06
YOL066C	YOL143C	1.62867e-06
YBR077C	YML121W	1.62823e-06
YBR077C	YKR039W	1.62823e-06
YBR077C	YGR163W	1.62823e-06
YBR077C	YKR007W	1.62823e-06
YKL165C	YBR004C	1.62805e-06
YKL165C	CX99	1.62805e-06
YKL078W	YJL010C	1.62740e-06
YKL078W	YNL186W	1.62740e-06
YKL078W	YGR251W	1.62740e-06
YKL078W	YJR002W	1.62740e-06
YJL153C	YDR287W	1.62609e-06
YJL153C	YAL026C	1.62609e-06
YJL153C	YHR046C	1.62609e-06
YPR042C	YFR053C	1.62402e-06
YPR042C	YKR059W	1.62402e-06
YPR042C	YKL204W	1.62402e-06
YPR042C	YFR028C	1.62402e-06
YPR042C	YEL017CA	1.62402e-06
YDR386W	YDR388W	1.62292e-06
YDR386W	YBR098W	1.62292e-06
YDR386W	YGL163C	1.62292e-06
YAR027W	YGR284C	1.62240e-06
YAR027W	YLL039C	1.62240e-06
YAR027W	YAR028W	1.62240e-06
YGL026C	YER012W	1.62158e-06
YGL026C	YDR510W	1.62158e-06
YGL026C	YAL032C	1.62158e-06
YPL211W	YHR066W	1.61842e-06
YPL211W	YCR035C	1.61842e-06
YPL211W	YOL077C	1.61842e-06
YPL211W	YOL144W	1.61842e-06
YPL211W	YOR272W	1.61842e-06
YPL211W	YER006W	1.61842e-06
YPL211W	YKL021C	1.61842e-06
YPL211W	YGR103W	1.61842e-06
YPL211W	YER133W	1.61842e-06
YPL211W	YKR081C	1.61842e-06
YPL211W	YLR022C	1.61842e-06
YPL211W	YKL014C	1.61842e-06
YPL211W	YDR087C	1.61842e-06
YPL211W	YPL146C	1.61842e-06
YDR191W	YFL009W	1.61771e-06
YDR191W	YGR010W	1.61771e-06
YDR191W	YHR074W	1.61771e-06
YDR191W	YLR328W	1.61771e-06
YNL248C	YOR341W	1.61574e-06
YNL248C	YML010W	1.61574e-06
YNL248C	YGL120C	1.61574e-06
YNL248C	YPR010C	1.61574e-06
YNL248C	YKL125W	1.61574e-06
YNL248C	YOR340C	1.61574e-06
YNL248C	YMR239C	1.61574e-06
YNL248C	YJL148W	1.61574e-06
YAL030W	YLL039C	1.61565e-06
YAL030W	YNL255C	1.61565e-06
YAL030W	YPL232W	1.61565e-06
YAL030W	YBL050W	1.61565e-06
YAL030W	YJL204C	1.61565e-06
YAL030W	YDR027C	1.61565e-06
YAL030W	YMR183C	1.61565e-06
YAL030W	YNR049C	1.61565e-06
YAL030W	YPR032W	1.61565e-06
YAL030W	YDR164C	1.61565e-06
YAL030W	YGR009C	1.61565e-06
YAL030W	YJL036W	1.61565e-06
YAL030W	YGR142W	1.61565e-06
YAL030W	YER143W	1.61565e-06
YAL030W	YDL192W	1.61565e-06
YAL030W	YDR189W	1.61565e-06
YAL030W	YBR080C	1.61565e-06
YAL030W	YBR200W	1.61565e-06
YAL030W	YDR468C	1.61565e-06
YAL030W	YOR036W	1.61565e-06
YAL030W	YAL014C	1.61565e-06
YHR068W	YOR374W	1.61532e-06
YHR068W	YCR008W	1.61532e-06
YHR068W	YEL034W	1.61532e-06
YEL058W	YFL017C	1.61447e-06
YEL058W	YDL103C	1.61447e-06
YEL058W	YKL104C	1.61447e-06
YNR050C	YIR034C	1.61420e-06
YNR050C	YMR138W	1.61420e-06
YNR050C	YNR046W	1.61420e-06
YNR050C	CX86	1.61420e-06
YNR033W	YOR351C	1.61382e-06
YNR033W	YMR289W	1.61382e-06
YNR033W	YKL168C	1.61382e-06
YNR033W	YJL006C	1.61382e-06
YNR033W	YGL148W	1.61382e-06
YNR033W	YOL045W	1.61382e-06
YNR033W	YGR040W	1.61382e-06
YNR033W	YNL307C	1.61382e-06
YDL126C	YDL147W	1.61370e-06
YDL126C	YDL091C	1.61370e-06
YDL126C	YNL183C	1.61370e-06
YDL126C	YML029W	1.61370e-06
YDL126C	YLR207W	1.61370e-06
YDL126C	YOL013C	1.61370e-06
YDL126C	YDR411C	1.61370e-06
YDL126C	YAL023C	1.61370e-06
YDL126C	YBR273C	1.61370e-06
YDL126C	YLL006W	1.61370e-06
YDL126C	YER151C	1.61370e-06
YDL126C	YLR450W	1.61370e-06
YDL126C	YIL030C	1.61370e-06
YDL126C	YLL039C	1.61370e-06
YDL126C	YJL157C	1.61370e-06
YDL126C	YBR169C	1.61370e-06
YDL126C	YPR181C	1.61370e-06
YDL126C	YOR075W	1.61370e-06
YDL126C	YDL190C	1.61370e-06
YDL126C	YPL256C	1.61370e-06
YDL126C	YJL048C	1.61370e-06
YDL126C	YBR170C	1.61370e-06
YDL126C	YDR510W	1.61370e-06
YDL126C	YBL078C	1.61370e-06
YDL126C	YBR201W	1.61370e-06
YDL126C	YNR051C	1.61370e-06
YDL126C	YKL213C	1.61370e-06
YDL126C	YNL155W	1.61370e-06
YDL126C	YDR333C	1.61370e-06
YDL126C	YIR033W	1.61370e-06
YDL126C	YMR067C	1.61370e-06
YDL126C	YDL095W	1.61370e-06
YDL126C	YML013W	1.61370e-06
YDL126C	YLR167W	1.61370e-06
YDL126C	YDR330W	1.61370e-06
YDL126C	YKL014C	1.61370e-06
YDL126C	YDR057W	1.61370e-06
YDL126C	YPL009C	1.61370e-06
YDL126C	YKL145W	1.61370e-06
YDL126C	YEL037C	1.61370e-06
YDL126C	YMR001C	1.61370e-06
YDL126C	YIL046W	1.61370e-06
YDL126C	YER012W	1.61370e-06
YDL126C	YDR049W	1.61370e-06
YDL126C	YBL058W	1.61370e-06
YDL126C	YGR048W	1.61370e-06
YDL126C	YGL108C	1.61370e-06
YDL126C	YKL020C	1.61370e-06
YDL126C	YFL044C	1.61370e-06
YDL126C	YDL140C	1.61370e-06
YLR131C	YDL155W	1.61247e-06
YLR131C	YFL034CB	1.61247e-06
YLR131C	YDR192C	1.61247e-06
YLR131C	YGR218W	1.61247e-06
YLR131C	YOR185C	1.61247e-06
YLR131C	YFR028C	1.61247e-06
YLR131C	YPR086W	1.61247e-06
YKL129C	YJL095W	1.61209e-06
YKL129C	Repressed_..RS.s......_No_Phenotype_Exists	1.61209e-06
YKL129C	YIR006C	1.61209e-06
YKL129C	YKL013C	1.61209e-06
YKL129C	YIL159W	1.61209e-06
