#tail	head	edge_flux
YBR109C	YGR253C	3.98230e-06
YBR109C	YFL010WA	3.98230e-06
YMR201C	YJR052W	3.98218e-06
YMR201C	YDL140C	3.98218e-06
YMR201C	YOL090W	3.98218e-06
YMR201C	YNL312W	3.98218e-06
YMR201C	YML095C	3.98218e-06
YMR201C	YER171W	3.98218e-06
YMR201C	YHR144C	3.98218e-06
YMR201C	YDR311W	3.98218e-06
YMR201C	YJL092W	3.98218e-06
YMR201C	YPL022W	3.98218e-06
YMR201C	YEL037C	3.98218e-06
YMR201C	YBR114W	3.98218e-06
YDL199C	YPL240C	3.97007e-06
YLL022C	YNL030W	3.96780e-06
YLL022C	YPL001W	3.96780e-06
YLL022C	YGL122C	3.96780e-06
YLL022C	YEL056W	3.96780e-06
YLL022C	YBR009C	3.96780e-06
YLL022C	YJL115W	3.96780e-06
YLL022C	YNL031C	3.96780e-06
YLL022C	YBR010W	3.96780e-06
YBL064C	YBR122C	3.95746e-06
YBL064C	YNL005C	3.95746e-06
YBL064C	YPL173W	3.95746e-06
YBL064C	YKL086W	3.95746e-06
YBL064C	YKL167C	3.95746e-06
YBL064C	YCR083W	3.95746e-06
YBL064C	YNR031C	3.95746e-06
YBL064C	Repressed_..RR.s......_cdc14_Repressed_Defective	3.95746e-06
YBL064C	YLR439W	3.95746e-06
YBL064C	YDR405W	3.95746e-06
YDR180W	YER147C	3.95538e-06
YDR180W	YFL008W	3.95538e-06
YDR180W	YJL074C	3.95538e-06
YDR180W	YIL026C	3.95538e-06
YDR180W	YDL003W	3.95538e-06
YPL235W	YDR190C	3.95471e-06
YPL235W	YDL188C	3.95471e-06
YPL235W	YGL097W	3.95471e-06
YPL235W	YML057W	3.95471e-06
YPL235W	YNL107W	3.95471e-06
YPL235W	YOL012C	3.95471e-06
YPL235W	YFL039C	3.95471e-06
YPL235W	YOR141C	3.95471e-06
YPL235W	YNL059C	3.95471e-06
YPL235W	YDR334W	3.95471e-06
YPL235W	YGR163W	3.95471e-06
YPL235W	YLR318W	3.95471e-06
YPL235W	YDL220C	3.95471e-06
YPL235W	YDL002C	3.95471e-06
YPL235W	YPL193W	3.95471e-06
YPL235W	YLR399C	3.95471e-06
YPL235W	YDL079C	3.95471e-06
YPL235W	YDL134C	3.95471e-06
YPL235W	YOR189W	3.95471e-06
YPL235W	YGR002C	3.95471e-06
YPL235W	YCR060W	3.95471e-06
YPL235W	YER148W	3.95471e-06
YPL235W	YPL082C	3.95471e-06
YPL235W	YGL150C	3.95471e-06
YPL235W	YHR034C	3.95471e-06
YPL235W	YLR335W	3.95471e-06
YPL235W	YGR099W	3.95471e-06
YPL235W	YDL108W	3.95471e-06
YPL235W	YKL145W	3.95471e-06
YPL235W	YJL081C	3.95471e-06
YPL235W	YGR091W	3.95471e-06
YCL063W	YOR326W	3.95174e-06
YCL063W	YFR021W	3.95174e-06
YCL063W	YEL013W	3.95174e-06
YPL046C	YJR052W	3.95128e-06
YPL046C	YDL140C	3.95128e-06
YPL046C	YDR059C	3.95128e-06
YPL046C	YNL230C	3.95128e-06
